gene_symbol,split,fraction_bio_first,training_set_size,median_rank,test_set_size,iteration
mmp16,protein,0.0,1.0,0.00980392156862745,1.0,3.0
mmp16,random,0.0,0.0,0.13592233009708737,1.0,0.0
mmp16,scaffold,0.0,0.0,0.009708737864077669,1.0,4.0
mmp20,protein,0.0,0.0,0.16336633663366337,1.0,2.0
mmp20,random,1.0,0.0,0.0,1.0,0.0
mmp3,protein,0.3333333333333333,23.0,0.1254125412541254,1.3333333333333333,2.0
mmp3,random,0.3333333333333333,18.75,0.16416715200931858,2.25,1.75
mmp3,scaffold,0.3125,19.25,0.334983498349835,2.25,1.5
mmp7,protein,0.0,0.0,0.04950495049504951,5.0,0.0
mmp7,random,0.5,3.6666666666666665,0.008250825082508252,1.3333333333333333,2.6666666666666665
mmp7,scaffold,0.1111111111111111,2.6666666666666665,0.19471947194719472,2.3333333333333335,1.6666666666666667
mmp8,random,0.3333333333333333,11.0,0.17821782178217824,1.3333333333333333,1.3333333333333333
mmp8,scaffold,0.0,11.666666666666666,0.11975610003396653,1.6666666666666667,2.6666666666666665
mmp9,protein,0.0,5.666666666666667,0.1881188118811881,3.6666666666666665,1.0
mmp9,random,0.20833333333333331,6.0,0.22524752475247525,2.0,1.5
mmp9,scaffold,0.3333333333333333,7.333333333333333,0.0495049504950495,1.6666666666666667,1.3333333333333333
mpo,random,0.0,3.5,0.5628951982854815,1.5,2.0
mpo,scaffold,0.0,4.0,0.8811881188118812,1.0,2.0
mrca,scaffold,0.0,0.0,0.15841584158415842,1.0,3.0
mrcb,random,0.5,2.0,0.24752475247524752,1.0,3.0
mrcb,scaffold,0.0,2.0,0.21099462887465217,1.0,1.6666666666666667
mrda,protein,0.0,0.0,0.9306930693069307,1.0,1.0
mrda,random,0.0,0.0,0.6633663366336634,1.0,1.0
mrda,scaffold,0.0,0.0,0.9801980198019802,1.0,1.0
mtap,protein,0.6,0.0,0.0,5.0,1.0
mtap,random,0.5,4.0,0.004901960784313725,1.0,1.5
mtap,scaffold,0.75,2.5,0.0024509803921568627,2.0,0.5
mthfd2,protein,0.0,0.0,0.43265306122448977,2.0,2.0
mthfd2,random,0.0,1.0,0.5816326530612245,1.0,2.0
mtnn,protein,1.0,2.0,0.0,1.0,3.0
mtnn,scaffold,0.5,0.0,0.034653465346534656,2.0,0.0
mtnr1a,random,0.0,3.0,0.13861386138613863,1.0,1.0
mtnr1a,scaffold,0.0,3.0,0.4752475247524752,1.0,0.5
murd,protein,0.1111111111111111,0.0,0.40594059405940597,9.0,0.0
murd,random,0.4444444444444444,6.0,0.07260726072607261,2.0,3.0
murd,scaffold,0.20833333333333331,6.5,0.1930693069306931,2.5,2.0
murf,random,0.0,3.0,0.009900990099009901,1.0,1.0
murf,scaffold,0.0,3.0,0.15841584158415842,1.0,4.0
muri,protein,0.0,2.0,0.9504950495049505,1.0,2.0
muri,random,0.5,1.0,0.25675675675675674,2.0,0.0
muri,scaffold,0.0,2.0,0.40594059405940597,1.0,1.0
n,random,0.0,1.0,0.14230019493177387,1.0,1.0
na,protein,0.41666666666666663,11.75,0.19554455445544555,2.0,2.25
na,random,0.3333333333333333,8.666666666666666,0.3333333333333333,1.0,2.3333333333333335
na,scaffold,0.08333333333333333,7.0,0.07673267326732675,3.5,2.0
naaa,random,0.0,0.0,0.009900990099009901,1.0,2.0
naaa,scaffold,0.0,0.0,0.32673267326732675,1.0,1.0
naalad2,protein,0.0,1.3333333333333333,0.0980986949894605,1.6666666666666667,2.0
naalad2,random,0.0,1.0,0.16363636363636364,1.0,4.0
nadd,protein,0.0,0.0,0.9900990099009901,1.0,2.0
nadd,scaffold,0.5,0.0,0.009900990099009901,1.0,2.0
nadk1,protein,0.0,8.0,0.5,1.0,3.0
nadk1,random,1.0,6.333333333333333,0.0,1.0,2.0
nae1,protein,1.0,0.5,0.0,1.0,0.5
nae1,scaffold,1.0,0.0,0.0,1.0,2.0
naga,protein,0.5,1.0,0.05,1.5,3.0
naga,random,0.0,1.0,0.030303030303030304,1.0,4.0
nagz,protein,1.0,3.0,0.0,1.0,2.0
nagz,random,0.5,2.0,0.008928571428571428,1.0,1.5
nampt,random,0.3,23.0,0.14808557778854808,1.8,2.0
nampt,scaffold,0.2952380952380952,20.8,0.3607843137254902,3.4,2.0
nanb,protein,0.375,1.0,0.20014477862880628,3.0,2.25
nanb,random,0.5,3.0,0.06435643564356436,1.0,2.0
nanb,scaffold,1.0,3.0,0.0,1.0,3.0
nanh,protein,0.5,1.0,0.19554455445544555,1.0,2.25
nanh,scaffold,1.0,1.0,0.0,1.0,1.0
napepld,protein,0.0,0.0,0.26666666666666666,1.0,3.0
ncs1,protein,0.0,0.0,0.9702970297029703,1.0,1.0
ncs1,random,0.0,0.0,0.6534653465346535,1.0,3.0
nedd4,protein,0.0,0.0,0.13366336633663367,1.0,3.5
nek2,random,0.20833333333333331,14.5,0.2599009900990099,1.75,1.5
nek2,scaffold,0.6666666666666666,16.0,0.006600660066006601,1.0,3.0
neu2,protein,0.5,1.5,0.31862745098039214,1.0,1.0
neu2,scaffold,0.5,1.0,0.13366336633663367,2.0,1.0
ngfr,random,0.0,0.0,0.7524752475247525,1.0,2.0
nmt1,scaffold,0.0,0.0,0.3118811881188119,1.0,1.0
nnmt,protein,0.5,2.0,0.16666666666666666,3.0,1.5
nnmt,random,1.0,2.0,0.0,1.0,1.0
nos3,protein,0.16666666666666666,0.0,0.2607260726072607,2.0,3.0
nos3,random,0.0,1.0,0.297029702970297,1.0,1.0
notum,protein,0.0,0.0,0.5544554455445545,3.0,4.0
notum,random,0.0,2.0,0.40594059405940597,1.0,3.0
notum,scaffold,0.0,1.5,0.20297029702970298,1.0,2.5
npr,random,0.1,7.0,0.36336633663366336,1.6,2.0
npr,scaffold,0.25,7.5,0.029702970297029705,1.5,0.5
nr1h2,protein,0.5,16.0,0.03676470588235294,1.0,3.0
nr1h2,random,0.0,12.0,0.4690594059405941,1.75,2.5
nr1h2,scaffold,0.41666666666666663,11.0,0.12222141331780237,2.75,2.5
nr1h3,random,0.0,2.3333333333333335,0.4884488448844884,1.0,1.0
nr1h3,scaffold,0.0,2.5,0.2710638710929916,1.0,2.0
nr1h4,protein,0.045454545454545456,0.0,0.3910891089108911,44.0,3.0
nr1h4,random,0.5666666666666667,36.4,0.13366336633663364,3.0,2.0
nr1h4,scaffold,0.19653679653679654,35.6,0.20645095437378788,6.4,2.0
nr1i2,protein,0.5,4.0,0.03676470588235294,1.0,3.0
nr1i2,random,0.0,3.0,0.5,1.0,2.0
nr1i2,scaffold,0.0,3.0,0.014285714285714285,1.0,3.0
nr3c1,protein,0.16666666666666666,8.0,0.6041666666666666,1.3333333333333333,2.3333333333333335
nr3c1,random,0.0,5.666666666666667,0.5601511764079633,1.3333333333333333,1.0
nr3c1,scaffold,0.3333333333333333,6.666666666666667,0.5747126436781609,1.0,2.3333333333333335
nr3c2,protein,0.7555555555555555,12.0,0.039603960396039604,5.666666666666667,1.0
nr3c2,random,0.125,14.25,0.3296516626452561,1.75,1.5
nr3c2,scaffold,0.20833333333333331,15.0,0.3955828618576143,1.75,2.5
nr4a1,protein,0.0,0.0,0.4900990099009901,2.0,2.0
nr4a1,random,0.0,1.0,0.019801980198019802,1.0,1.0
nrp1,protein,0.125,0.0,0.09405940594059406,8.0,4.0
nrp1,random,0.0,13.0,0.30363036303630364,1.25,1.5
ns5b,scaffold,0.0,0.0,0.5454545454545454,1.0,0.0
nsd3,random,0.0,7.0,0.2653318903318903,1.5,1.5
nsd3,scaffold,0.16666666666666666,7.333333333333333,0.22632575757575757,1.3333333333333333,1.6666666666666667
nt5c2,scaffold,0.0,1.0,0.7920792079207921,1.0,3.0
ntrk1,random,0.041666666666666664,13.25,0.3721243447874199,2.5,2.5
ntrk1,scaffold,0.16666666666666666,15.4,0.42586876334692303,1.6,2.0
ntrk2,random,0.0,1.5,0.5742574257425743,1.0,3.0
ntrk2,scaffold,0.0,1.75,0.5495049504950495,1.25,1.75
ntrk3,random,0.6666666666666666,2.3333333333333335,0.1485148514851485,1.0,1.3333333333333333
nudt1,random,0.05,23.4,0.45348597359735976,2.4,2.0
nudt1,scaffold,0.20833333333333331,23.5,0.32854785478547854,2.75,1.75
nudt5,random,0.0,1.0,0.603960396039604,1.0,2.0
nudt5,scaffold,0.0,1.0,0.32673267326732675,1.0,2.0
oga,random,0.5,2.5,0.15625998083679335,2.0,2.0
oga,scaffold,0.0,3.6666666666666665,0.052265226522652274,1.0,2.3333333333333335
ogt,random,0.3333333333333333,3.3333333333333335,0.052805280528052806,1.3333333333333333,1.6666666666666667
ogt,scaffold,0.0,1.0,0.1782178217821782,4.0,2.0
oprk1,protein,0.0,0.0,0.10891089108910891,1.0,3.0
oprk1,random,0.0,0.0,0.594059405940594,1.0,0.0
oxa-48,protein,0.06818181818181818,22.5,0.18933216851096873,22.5,1.5
oxa-48,random,0.2942857142857143,34.6,0.2219304388422035,5.4,2.0
oxa-48,scaffold,0.1,41.4,0.4611357018054747,2.0,2.0
p2ry1,random,0.0,0.0,0.38613861386138615,1.0,0.0
p2ry1,scaffold,0.0,0.0,0.9900990099009901,1.0,1.0
pa,random,0.0,2.0,0.8316831683168316,1.0,3.0
pa,scaffold,0.0,2.6666666666666665,0.35637697103043636,1.0,2.0
padi4,scaffold,0.0,2.0,0.4752475247524752,1.0,2.0
pak1,random,0.2,13.2,0.19704911667637354,1.6,2.0
pak1,scaffold,0.31666666666666665,13.4,0.2666831683168317,2.6,2.0
pak4,random,0.3055555555555555,8.333333333333334,0.10231023102310231,2.6666666666666665,2.6666666666666665
pak4,scaffold,0.625,9.5,0.10024752475247524,1.75,2.0
pank3,random,0.0,0.0,0.1782178217821782,1.0,2.0
papd,protein,0.0,0.0,0.9366197183098592,1.0,0.5
papd,random,0.0,0.0,0.4507042253521127,1.0,3.0
papd,scaffold,1.0,0.0,0.0,1.0,1.0
parg,protein,0.0,0.0,0.6138613861386139,3.0,3.0
parg,random,0.0,2.0,0.039603960396039604,1.0,4.0
parg,scaffold,1.0,2.0,0.0,1.0,2.0
parp1,protein,0.0,28.0,0.6944444444444444,1.0,4.0
parp1,random,0.25,22.0,0.08388996068724519,3.25,2.25
parp1,scaffold,0.5952380952380952,22.2,0.08539118617744126,3.0,2.0
parp14,random,0.125,9.25,0.5160891089108911,1.5,2.25
parp14,scaffold,0.5,9.5,0.38613861386138615,1.0,2.5
parp15,protein,0.3333333333333333,0.0,0.1952380952380952,1.0,1.3333333333333333
parp2,random,0.3333333333333333,3.0,0.04248366013071895,1.0,2.0
parp2,scaffold,0.5,3.0,0.06372549019607843,1.0,0.5
parp3,random,0.0,7.75,0.15841584158415842,1.75,2.0
parp3,scaffold,0.0,8.0,0.5833333333333334,1.0,2.0
pbpb,scaffold,0.0,1.0,0.15841584158415842,2.0,1.0
pbrm1,protein,0.5,8.0,0.3333333333333333,1.0,2.5
pbrm1,random,0.75,5.5,0.23514851485148514,1.5,2.0
pbrm1,scaffold,0.0,2.0,0.24,1.0,2.0
pck1,protein,0.0,2.6666666666666665,0.32975797579757976,5.0,1.6666666666666667
pck1,random,0.3333333333333333,5.333333333333333,0.2034392912975508,1.0,1.3333333333333333
pck1,scaffold,0.0,3.0,0.24752475247524752,1.0,4.0
pcna,protein,0.0,0.0,0.7326732673267327,1.0,2.0
pde10a,random,0.13968253968253969,69.0,0.35588283828382833,6.8,2.0
pde10a,scaffold,0.05714285714285714,69.6,0.43828382838283825,7.4,2.0
pde12,scaffold,0.0,0.0,0.0297029702970297,1.0,3.0
pde1b,random,0.0,3.5,0.36209335219236205,1.5,2.0
pde1b,scaffold,0.8333333333333334,3.3333333333333335,0.0049504950495049506,1.6666666666666667,2.6666666666666665
pde2a,protein,0.0,0.0,0.875,1.0,1.5
pde2a,random,0.08333333333333333,27.0,0.19682343234323432,2.25,2.5
pde2a,scaffold,0.16666666666666666,23.75,0.2203279702970297,4.25,2.25
pde3b,protein,0.0,0.0,0.7370049504950495,2.0,1.5
pde3b,scaffold,0.0,1.0,0.2,1.0,0.0
pde4a,protein,0.0,1.0,0.15341681226946224,1.0,2.5
pde4a,scaffold,1.0,0.0,0.0,1.0,3.0
pde4b,protein,0.5,28.0,0.0049504950495049506,1.0,1.0
pde4b,random,0.0,25.0,0.1898808167261739,1.5,2.0
pde4b,scaffold,0.18333333333333332,23.2,0.10770335857115124,3.0,2.0
pde4d,protein,0.0,53.0,0.25757575757575757,1.0,2.5
pde4d,random,0.25,42.6,0.05445544554455446,5.2,2.0
pde4d,scaffold,0.07222222222222222,41.0,0.11805474665113569,5.6,2.0
pde5a,protein,0.0,26.0,0.875,1.0,1.5
pde5a,random,0.4,21.6,0.16312431243124312,1.2,2.0
pde5a,scaffold,0.29166666666666663,21.75,0.09777227722772278,2.25,1.75
pde6d,protein,0.6363636363636364,0.0,0.0,11.0,3.0
pde6d,random,0.16666666666666666,8.333333333333334,0.23715621562156217,2.3333333333333335,2.3333333333333335
pde6d,scaffold,0.16666666666666666,8.333333333333334,0.38888888888888884,1.3333333333333333,2.6666666666666665
pde7a,protein,0.0,2.0,0.6166666666666667,2.0,2.5
pde7a,random,0.0,1.0,0.11764705882352941,1.0,1.0
pde7a,scaffold,1.0,2.0,0.0,1.0,3.0
pde8a,protein,0.0,1.0,0.25757575757575757,1.0,2.5
pde8a,scaffold,1.0,0.0,0.0,1.0,3.0
pde9a,protein,0.0,6.5,0.22704770477047706,6.5,2.5
pde9a,random,0.125,9.75,0.20297029702970298,2.0,1.75
pde9a,scaffold,0.1111111111111111,10.333333333333334,0.10617835977146102,2.0,2.6666666666666665
pdeb1,protein,0.19444444444444442,4.5,0.22284728472847287,5.0,1.75
pdeb1,random,1.0,7.5,0.0,1.0,2.5
pdeb1,scaffold,0.6666666666666666,6.666666666666667,0.10891089108910891,3.0,1.6666666666666667
pdf,protein,0.6666666666666666,0.3333333333333333,0.0033003300330033004,1.0,3.0
pdf,scaffold,1.0,0.0,0.0,1.0,2.0
pdf1a,protein,0.6666666666666666,0.6666666666666666,0.0033003300330033004,1.0,3.0
pdf1a,scaffold,1.0,0.0,0.0,1.0,2.0
pdk1,random,0.0,0.5,0.6138613861386139,1.0,2.0
pdk1,scaffold,0.0,0.0,0.40594059405940597,1.0,1.0
pdk2,random,0.0,8.0,0.37142857142857144,2.0,0.0
pdk2,scaffold,0.2,7.8,0.22458531567442458,1.8,2.0
pdk4,protein,0.0,0.0,0.16,1.0,1.0
pdk4,random,0.0,0.0,0.48,1.0,3.0
pdpk1,protein,0.6,32.0,0.10696463932107496,1.4,2.0
pdpk1,random,0.0,33.6,0.5157323057499978,3.0,2.0
pdpk1,scaffold,0.15714285714285714,32.8,0.18844262906657827,4.6,2.0
penp,protein,0.0,0.4,0.1860147239389876,1.0,2.0
penp,random,1.0,0.0,0.0,1.0,0.0
pep4,protein,0.2,0.0,0.06930693069306931,5.0,3.5
pep4,random,1.0,4.0,0.0,1.0,1.0
pep4,scaffold,1.0,3.0,0.0,1.0,4.0
pepd,protein,1.0,2.0,0.0,1.0,1.0
pepd,scaffold,1.0,0.0,0.0,1.0,1.0
pepn,protein,0.6666666666666666,5.0,0.0033003300330033004,1.0,3.0
pepn,random,0.0,4.0,0.6666666666666666,1.0,4.0
pepn,scaffold,0.25,3.0,0.22916666666666666,1.5,2.5
pfkfb3,protein,0.0,0.0,0.2821782178217822,14.0,4.0
pfkfb3,random,0.06666666666666667,10.4,0.13762376237623766,1.8,2.0
pfkfb3,scaffold,0.3333333333333333,11.333333333333334,0.10726072607260724,1.3333333333333333,2.0
pgld,random,0.0,1.0,0.9009900990099009,1.0,3.5
pgr,protein,0.5,0.0,0.22041489863272043,5.666666666666667,1.0
pgr,random,0.3333333333333333,6.666666666666667,0.10869086908690868,1.0,2.3333333333333335
pgr,scaffold,0.5,8.0,0.15346534653465346,1.0,3.5
phgdh,protein,0.16666666666666666,7.0,0.16831683168316833,6.0,1.0
phgdh,random,0.0,10.5,0.18703703703703703,1.0,0.5
phip,random,0.16666666666666666,4.333333333333333,0.29292929292929293,1.6666666666666667,2.0
pi4kb,protein,1.0,1.0,0.0,1.0,4.0
pi4kb,random,0.0,1.0,0.36355952668437574,1.0,1.5
pi4kb,scaffold,0.0,1.0,0.14513402559768174,1.0,2.5
pik3c3,protein,0.125,0.0,0.36633663366336633,8.0,1.0
pik3c3,random,0.3333333333333333,6.0,0.29042904290429045,1.0,2.3333333333333335
pik3c3,scaffold,0.20833333333333331,5.5,0.06636020744931637,2.25,1.5
pik3ca,protein,0.0,0.0,0.6666666666666666,1.0,2.0
pik3ca,random,0.36666666666666664,16.4,0.28527959130754704,2.2,2.0
pik3ca,scaffold,0.0625,14.5,0.3647182025894897,3.25,2.25
pik3cb,protein,0.0,0.5,0.14356435643564358,1.0,2.5
pik3cb,random,0.0,0.0,0.0196078431372549,1.0,2.0
pik3cb,scaffold,0.0,0.0,0.0784313725490196,1.0,3.0
pik3cd,protein,0.047619047619047616,9.0,0.2148850478268166,11.0,2.5
pik3cd,random,0.24,24.4,0.1256394618374157,3.4,2.0
pik3cd,scaffold,0.10416666666666666,23.0,0.30730963367829994,3.75,2.5
pik3cg,protein,0.5,62.0,0.2722772277227723,2.0,3.0
pik3cg,random,0.1738095238095238,48.6,0.16977791012183924,6.4,2.0
pik3cg,scaffold,0.10615384615384615,52.0,0.26024083789582136,6.6,2.0
pik3r1,scaffold,0.0,0.0,0.8712871287128713,1.0,1.0
pim1,protein,0.46877637130801686,70.4,0.13616111611161114,17.6,2.0
pim1,random,0.3244155844155844,68.6,0.11282239335044615,8.4,2.0
pim1,scaffold,0.2975,69.8,0.12086083608360836,9.6,2.0
pim2,protein,1.0,1.0,0.0,1.0,2.0
pim2,random,1.0,0.0,0.0,1.0,3.0
pim2,scaffold,0.5,0.0,0.03431372549019608,1.0,3.5
pin1,protein,0.0,15.333333333333334,0.42095238095238097,5.0,2.0
pin1,random,0.0,16.4,0.3533597359735974,1.6,2.0
pin1,scaffold,0.13333333333333333,18.6,0.36836235347672697,2.0,2.0
pip,random,1.0,0.0,0.0,1.0,3.0
pip,scaffold,0.0,0.0,0.5454545454545454,1.0,2.0
pir,random,0.0,3.5,0.3267326732673267,1.0,1.5
pir,scaffold,0.0,3.5,0.23019801980198018,1.5,2.0
pkm,protein,0.29,6.4,0.167510101010101,3.6,2.0
pkm,random,0.3333333333333333,5.0,0.01639344262295082,3.0,4.0
pkmyt1,protein,0.5,8.0,0.08415841584158415,1.8,2.0
pkmyt1,random,1.0,6.333333333333333,0.0,1.0,1.0
pkmyt1,scaffold,0.5555555555555555,6.333333333333333,0.052805280528052806,1.6666666666666667,1.6666666666666667
pkn1,protein,0.5,3.0,0.010526315789473684,1.0,0.5
pkn1,random,0.0,2.0,0.030612244897959183,1.0,2.0
pkn1,scaffold,0.0,1.0,0.6621287128712872,2.0,0.0
pknb,scaffold,0.0,0.0,0.09803921568627451,1.0,4.0
pla2g10,random,0.25,3.5,0.3382352941176471,1.5,2.5
pla2g10,scaffold,0.0,4.0,0.23529411764705882,1.0,0.0
pla2g1b,protein,1.0,1.0,0.0,1.0,3.0
pla2g2a,random,0.0,4.0,0.5297029702970297,1.0,3.0
pla2g2a,scaffold,0.0,4.0,0.40594059405940597,1.0,4.0
pla2g2e,random,0.8333333333333334,2.6666666666666665,0.0016501650165016502,1.3333333333333333,2.0
pla2g2e,scaffold,1.0,2.0,0.0,1.0,2.5
pla2g7,random,0.25,17.25,0.4868555821099351,1.25,2.0
pla2g7,scaffold,0.15,19.25,0.30291304564699645,2.75,1.75
plat,protein,1.0,2.0,0.0,1.0,1.6666666666666667
plat,random,0.0,1.0,0.039603960396039604,1.0,1.0
plau,protein,0.5484848484848485,42.666666666666664,0.11616161616161615,20.666666666666668,1.6666666666666667
plau,random,0.365,51.8,0.13465346534653463,5.4,2.0
plau,scaffold,0.4133333333333333,54.2,0.16633663366336632,3.2,2.0
plg,random,0.75,4.0,0.004901960784313725,1.5,2.0
plg,scaffold,0.6666666666666666,4.0,0.10396039603960396,1.3333333333333333,1.6666666666666667
plk1,protein,0.0,13.0,0.009900990099009901,1.0,3.0
plk1,random,1.0,12.0,0.0,1.0,1.0
plk1,scaffold,0.4666666666666666,9.6,0.05792079207920793,1.8,2.0
plk2,protein,0.2,0.0,0.047619047619047616,5.0,3.0
plk2,random,0.25,3.0,0.0594059405940594,1.5,2.0
plk2,scaffold,0.3333333333333333,4.0,0.030443111777444614,1.0,1.0
plk4,protein,0.0,0.0,0.13861386138613863,1.0,3.0
plk4,scaffold,1.0,0.0,0.0,1.0,4.0
pmt,protein,0.8,2.4,0.17029702970297028,1.4,2.0
pmt,random,0.0,3.0,0.3627450980392157,1.0,1.0
pmt,scaffold,0.0,3.0,0.6568627450980392,1.0,1.0
pnmt,random,0.16666666666666666,19.666666666666668,0.3654873543620347,1.3333333333333333,2.0
pnp,protein,0.26785714285714285,17.0,0.07457802643565548,2.75,2.25
pnp,random,0.5,20.75,0.014423076923076924,1.0,1.75
pnp,scaffold,0.375,15.75,0.15081524302108706,1.75,2.5
pol,protein,0.0,3.0,0.3333333333333333,1.0,4.0
pol,random,0.0,2.0,0.4240557389072241,1.3333333333333333,1.6666666666666667
pol,scaffold,0.0,2.0,0.5416186967533962,1.0,1.5
pomgnt1,protein,0.25,0.0,0.3358460846084609,4.0,0.0
pomgnt1,random,0.5,2.0,0.2980067743616467,1.5,3.0
ppa,protein,0.0,0.0,0.39828982898289833,2.0,4.0
ppa,random,0.0,0.0,0.3276327632763276,1.0,3.5
ppa,scaffold,0.5,1.0,0.09090909090909091,1.0,1.5
ppara,random,0.0,5.0,0.2771306542418948,1.0,1.6666666666666667
ppara,scaffold,0.6666666666666666,4.666666666666667,0.006535947712418301,1.0,1.3333333333333333
ppard,protein,0.0,0.0,0.10891089108910891,7.0,1.0
ppard,random,0.5,5.0,0.10643564356435643,1.5,1.5
ppard,scaffold,0.0,6.0,0.5544554455445545,1.0,3.0
pparg,protein,0.5,60.0,0.3416666666666667,1.25,2.5
pparg,random,0.15666666666666668,48.2,0.35032467532467526,4.6,2.0
pparg,scaffold,0.125,46.6,0.35020384391380316,6.0,2.0
ppargc1a,protein,0.5,1.0,0.375,1.0,2.5
ppargc1a,scaffold,1.0,1.0,0.0,1.0,4.0
ppia,random,0.3,11.8,0.07480249767136993,1.6,2.0
ppia,scaffold,0.36666666666666664,12.2,0.12463599301106583,1.8,2.0
ppif,random,0.625,10.0,0.11262376237623761,1.25,2.5
ppif,scaffold,0.5,11.0,0.012376237623762377,1.5,3.5
ppp1ca,protein,0.0,0.0,0.039603960396039604,1.0,0.0
ppp5c,protein,0.0,0.0,0.1,1.0,0.0
ppp5c,scaffold,0.0,0.0,0.7,1.0,2.0
prdm9,random,0.0,0.0,0.04950495049504951,1.0,2.0
prdx5,protein,0.0,0.0,0.25,1.0,3.0
prdx5,random,0.0,3.0,0.25,1.0,1.0
prep,random,0.3333333333333333,9.666666666666666,0.2607260726072607,1.0,3.0
prep,scaffold,0.0625,9.75,0.275990099009901,2.25,2.0
prfa,random,1.0,2.0,0.0,1.0,0.0
prkaa1,protein,0.4,6.0,0.37,1.0,2.0
prkaa1,random,0.0,5.0,0.42269611576542265,1.0,1.5
prkaa1,scaffold,0.5,4.5,0.039603960396039604,1.0,0.5
prkaa2,protein,0.0,1.0,0.5634563456345635,2.0,0.0
prkaa2,random,0.3333333333333333,2.0,0.27422742274227424,1.0,1.0
prkaca,protein,0.4666666666666666,45.0,0.3248514851485148,1.6,2.0
prkaca,random,0.26095238095238094,62.4,0.0407445156280334,4.2,2.0
prkaca,scaffold,0.36163003663003657,61.0,0.19252572316055136,7.8,2.0
prkca,protein,0.5,0.0,0.0891089108910891,1.0,1.5
prkcb,scaffold,0.0,0.0,0.3564356435643564,1.0,0.0
prkch,random,0.0,0.0,0.5588235294117647,1.0,1.5
prkci,protein,0.0,0.0,0.0891089108910891,3.0,4.0
prkci,random,0.0,2.0,0.38613861386138615,1.0,2.5
prkci,scaffold,1.0,1.0,0.0,1.0,0.0
prkcq,protein,0.3,2.4,0.39666666666666667,2.2,2.0
prkcq,scaffold,1.0,3.0,0.0,1.0,0.0
prkg1,protein,0.0,0.0,0.693069306930693,1.0,3.0
prkg1,scaffold,0.0,0.0,0.3790849673202614,1.0,1.6666666666666667
prmt1,random,1.0,0.0,0.0,1.0,0.0
prmt3,scaffold,0.0,0.0,0.0891089108910891,1.0,0.5
prmt5,random,0.0,7.0,0.10396039603960396,1.0,1.5
prmt5,scaffold,0.5,6.0,0.16831683168316833,1.0,1.5
prmt6,random,0.0,1.0,0.2376237623762376,1.0,2.0
prmt6,scaffold,0.0,0.5,0.5767326732673268,1.5,1.5
prnp,protein,0.0,0.0,0.24752475247524752,1.0,2.0
prnp,random,0.0,0.0,0.7029702970297029,1.0,1.0
prnp,scaffold,0.0,0.0,0.40594059405940597,1.0,2.0
prors,protein,0.25,0.0,0.33663366336633666,4.0,2.0
prors,random,0.0,3.0,0.34523809523809523,1.0,0.0
prors,scaffold,0.0,2.5,0.1788071664309288,1.5,2.5
prpf4b,random,0.0,0.0,0.37623762376237624,1.0,0.0
prss2,protein,1.0,6.0,0.0,1.3333333333333333,1.6666666666666667
prss3,protein,1.0,2.0,0.0,1.0,1.6666666666666667
prss3,random,1.0,1.0,0.0,1.0,1.0
prt,random,0.0,0.0,0.18811881188118812,1.0,2.0
psma2,random,0.0,0.0,0.40594059405940597,1.0,3.0
pten,protein,0.25,0.75,0.4930555555555556,1.0,1.75
ptger3,protein,1.0,0.0,0.0,1.0,2.0
ptger4,scaffold,0.0,0.0,0.1683168316831683,2.0,2.0
ptges,protein,0.0,0.0,0.27722772277227725,11.0,4.0
ptges,random,0.0,8.5,0.20314710042432815,2.0,1.5
ptges,scaffold,0.0,7.2,0.33392857142857146,2.0,2.0
ptgs2,protein,0.0,2.0,0.33663366336633666,1.0,1.0
ptgs2,random,0.0,1.0,0.0594059405940594,1.0,2.0
ptk2,protein,0.0,14.0,0.3069306930693069,1.0,2.0
ptk2,random,0.0,9.666666666666666,0.437042275656137,1.3333333333333333,1.0
ptk2,scaffold,0.2,11.0,0.17181518151815184,1.2,2.0
ptk2b,protein,0.05555555555555555,4.5,0.16831683168316833,5.0,1.5
ptk2b,random,0.25,7.25,0.290979097909791,1.0,1.5
ptk2b,scaffold,0.16666666666666666,7.0,0.2770514915569227,1.3333333333333333,1.3333333333333333
ptk6,protein,0.75,4.0,0.019801980198019802,1.0,2.25
ptk6,random,0.5,2.5,0.28431372549019607,1.0,1.5
ptk6,scaffold,0.375,2.25,0.1288706076490002,1.25,1.75
ptpn1,protein,0.11538461538461539,0.0,0.2578065498857578,65.0,2.0
ptpn1,random,0.45777777777777784,58.8,0.09185072353389186,5.2,2.0
ptpn1,scaffold,0.43,60.2,0.10077007700770077,5.0,2.0
ptpn11,protein,1.0,12.0,0.0,1.0,4.0
ptpn11,random,0.3333333333333333,11.0,0.18837777413312384,1.6666666666666667,3.0
ptpn11,scaffold,0.0,10.75,0.3652667391839424,1.5,2.5
ptpn22,scaffold,1.0,0.0,0.0,1.0,3.0
ptpn5,protein,0.0,0.0,0.746268656716418,1.0,0.0
ptpn5,random,0.0,0.0,0.6268656716417911,1.0,1.0
ptpn5,scaffold,0.0,0.0,0.31343283582089554,1.0,2.0
ptprg,random,0.0,4.0,0.04785478547854786,2.0,1.3333333333333333
ptprg,scaffold,0.16666666666666666,4.666666666666667,0.2043130783666602,2.0,3.0
ptprz1,scaffold,0.0,0.0,0.5841584158415841,1.0,2.0
pvdq,protein,0.0,0.0,0.3391089108910891,8.0,3.0
pvdq,random,0.16666666666666666,7.333333333333333,0.15267094017094018,1.3333333333333333,1.6666666666666667
